sequence,offset,max_conf
20160604_FIRE_rm-n-mobo-c,-2400,0.0011143230367451906
20160604_FIRE_rm-n-mobo-c,-2340,0.0022970440331846476
20160604_FIRE_rm-n-mobo-c,-2280,0.003149776952341199
20160604_FIRE_rm-n-mobo-c,-2220,0.0038892102893441916
20160604_FIRE_rm-n-mobo-c,-2160,0.0015228507108986378
20160604_FIRE_rm-n-mobo-c,-2100,0.0018957306165248156
20160604_FIRE_rm-n-mobo-c,-2040,0.0
20160604_FIRE_rm-n-mobo-c,-1980,0.0032827428076416254
20160604_FIRE_rm-n-mobo-c,-1920,0.004039639141410589
20160604_FIRE_rm-n-mobo-c,-1860,0.009102104231715202
20160604_FIRE_rm-n-mobo-c,-1800,0.0062529463320970535
20160604_FIRE_rm-n-mobo-c,-1740,0.01718229614198208
20160604_FIRE_rm-n-mobo-c,-1680,0.00554194301366806
20160604_FIRE_rm-n-mobo-c,-1620,0.00672415504232049
20160604_FIRE_rm-n-mobo-c,-1560,0.009306490421295166
20160604_FIRE_rm-n-mobo-c,-1500,0.002273953752592206
20160604_FIRE_rm-n-mobo-c,-1440,0.005133395083248615
20160604_FIRE_rm-n-mobo-c,-1380,0.004305270966142416
20160604_FIRE_rm-n-mobo-c,-1320,0.0033837815281003714
20160604_FIRE_rm-n-mobo-c,-1260,0.002072559902444482
20160604_FIRE_rm-n-mobo-c,-1200,0.0015650740824639797
20160604_FIRE_rm-n-mobo-c,-1140,0.0018031629733741283
20160604_FIRE_rm-n-mobo-c,-1080,0.0
20160604_FIRE_rm-n-mobo-c,-1020,0.0
20160604_FIRE_rm-n-mobo-c,-960,0.0
20160604_FIRE_rm-n-mobo-c,-900,0.0
20160604_FIRE_rm-n-mobo-c,-840,0.0012012057704851031
20160604_FIRE_rm-n-mobo-c,-780,0.0
20160604_FIRE_rm-n-mobo-c,-720,0.0
20160604_FIRE_rm-n-mobo-c,-660,0.0
20160604_FIRE_rm-n-mobo-c,-600,0.0
20160604_FIRE_rm-n-mobo-c,-540,0.0
20160604_FIRE_rm-n-mobo-c,-480,0.0
20160604_FIRE_rm-n-mobo-c,-420,0.0014066153671592474
20160604_FIRE_rm-n-mobo-c,-360,0.0011240692110732198
20160604_FIRE_rm-n-mobo-c,-300,0.0049332077614963055
